Meta-Data
"In Semester Summer One(All) 2024, from the department of Architecture, the subject titled 'Undergraduate Internship' with Course ID 48490 and Section A offers 3.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Arscott located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mechanical Engineering, the subject titled 'Department Research Honors' with Course ID 24491 and Section A offers 3-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hertz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mechanical Engineering, the subject titled 'Department Research Honors' with Course ID 24491 and Section S offers 3-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hertz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mechanical Engineering, the subject titled 'Department Research Honors' with Course ID 24492 and Section A offers 3-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hertz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mechanical Engineering, the subject titled 'Department Research Honors' with Course ID 24492 and Section S offers 3-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hertz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mechanical Engineering, the subject titled 'Supervised Reading' with Course ID 24793 and Section A offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hertz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mechanical Engineering, the subject titled 'Master of Science Project' with Course ID 24794 and Section A offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hertz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mechanical Engineering, the subject titled 'Graduate Reading and Research' with Course ID 24796 and Section R offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hertz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Medical Management:Sch of Pub Pol & Mgt, the subject titled 'Health Care Quality' with Course ID 92897 and Section A offers 4.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Block located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Elementary French I Online' with Course ID 82103 and Section S offers 12.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Niang located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Elementary Chinese Online I' with Course ID 82133 and Section S offers 12.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Wu located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Elementary Chinese Online II' with Course ID 82134 and Section S offers 12.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Wu located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Chinese Language, Culture and Society' with Course ID 82139 and Section S offers 9.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Wu located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Intensive Spanish Language and Culture: Elementary Level' with Course ID 82146 and Section S offers 3-18 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Tardio located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Elementary Japanese I' with Course ID 82171 and Section S offers 12.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 08:00AM and 09:20AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Zhan located in Building CMU, Room REMOTE."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Elementary Japanese II' with Course ID 82172 and Section S offers 12.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 09:30AM and 10:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Yasuhara located in Building CMU, Room REMOTE."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Intermediate Japanese II' with Course ID 82272 and Section S offers 12.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 12:30PM and 01:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Yasuhara located in Building PH, Room 125B."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Queer Representations in Contemporary Literature and Culture from Japan' with Course ID 82275 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 12:30PM and 01:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Lowy located in Building CMU, Room REMOTE."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Japanese Film and Literature: The Art of Storytelling' with Course ID 82278 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 09:30AM and 10:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Zhan located in Building CMU, Room REMOTE."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Anime - Visual Interplay between Japan and the World' with Course ID 82279 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 11:00AM and 12:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Yasuhara located in Building CMU, Room REMOTE."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Language Diversity & Cultural Identity' with Course ID 82283 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 09:30AM and 10:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building PH, Room 126A."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Russian Cinema: From the Bolshevik Revolution to Putin's Russia' with Course ID 82293 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 11:00AM and 12:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Kats located in Building PH, Room A19."
